date,ticker,close,ret_fwd_1,year,month,quarter,doy,iso_week,weekday,year_digit,seas_doy_mu,seas_weekday_mu,seas_month_mu,seas_year_digit_mu,seasonality_score_daily,seasonality_signal_daily
2000-11-29,CL=F,34.630001068115234,-0.023967710235472506,2000,11,4,334,48,2,0,0.011765565074952473,0.0008149396516013281,-0.00107127517971649,-0.005901597720965499,0.48527850062881134,0
2000-11-30,CL=F,33.79999923706055,-0.05177514909767167,2000,11,4,335,48,3,0,-0.011139573814956664,0.001611522463472889,-0.00107127517971649,-0.005901597720965499,-1.2433507171224634,-1
2000-12-01,CL=F,32.04999923706055,-0.023400936594492938,2000,12,4,336,48,4,0,-0.0017182525630543071,-0.002841926675400514,0.0005438199176316105,-0.005901597720965499,-0.7286400585344667,-1
2000-12-04,CL=F,31.299999237060547,-0.055910544493813386,2000,12,4,339,49,0,0,-0.014732692628518793,-0.0011141405452046015,0.0005438199176316105,-0.005901597720965499,-1.6111237311128916,-1
2000-12-05,CL=F,29.549999237060547,0.010152323253969087,2000,12,4,340,49,1,0,0.003130584186296251,0.000648723453555513,0.0005438199176316105,-0.005901597720965499,-0.0765902083312357,0
2000-12-06,CL=F,29.850000381469727,-0.01641540250774487,2000,12,4,341,49,2,0,-0.007006044987008427,0.0008149396516013281,0.0005438199176316105,-0.005901597720965499,-0.8561593091464679,-1
2000-12-07,CL=F,29.360000610351562,-0.029291573313126817,2000,12,4,342,49,3,0,-0.004717146238098966,0.001611522463472889,0.0005438199176316105,-0.005901597720965499,-0.6149109183437198,0
2000-12-08,CL=F,28.5,0.0333333601031387,2000,12,4,343,49,4,0,0.0030081557398726633,-0.002841926675400514,0.0005438199176316105,-0.005901597720965499,-0.3590904842147768,0
2000-12-11,CL=F,29.450000762939453,0.008149397789496415,2000,12,4,346,50,0,0,0.001554220265192463,-0.0011141405452046015,0.0005438199176316105,-0.005901597720965499,-0.33767858183843585,0
2000-12-12,CL=F,29.690000534057617,-0.040080852564908453,2000,12,4,347,50,1,0,0.0021015993743345876,0.000648723453555513,0.0005438199176316105,-0.005901597720965499,-0.15704472577239098,0
2000-12-13,CL=F,28.5,-0.021052644963850065,2000,12,4,348,50,2,0,-0.0024841641571478365,0.0008149396516013281,0.0005438199176316105,-0.005901597720965499,-0.5026013791715027,0
2000-12-14,CL=F,27.899999618530273,0.0340502070225297,2000,12,4,349,50,3,0,-0.0003268749839677361,0.001611522463472889,0.0005438199176316105,-0.005901597720965499,-0.27164331023050775,0
2000-12-15,CL=F,28.850000381469727,0.027729609236829766,2000,12,4,350,50,4,0,0.002548457575086834,-0.002841926675400514,0.0005438199176316105,-0.005901597720965499,-0.3950334773342967,0
2000-12-18,CL=F,29.649999618530273,-0.02866780412835168,2000,12,4,353,51,0,0,-0.006422571599867477,-0.0011141405452046015,0.0005438199176316105,-0.005901597720965499,-0.9613699451817467,-1
2000-12-19,CL=F,28.799999237060547,-0.10868052929455785,2000,12,4,354,51,1,0,0.012865737049899123,0.000648723453555513,0.0005438199176316105,-0.005901597720965499,0.6845843170379788,0
2000-12-20,CL=F,25.670000076293945,0.01480323956514229,2000,12,4,355,51,2,0,0.006287937866948102,0.0008149396516013281,0.0005438199176316105,-0.005901597720965499,0.18327389040391828,0
2000-12-21,CL=F,26.049999237060547,0.004990444219679091,2000,12,4,356,51,3,0,0.009105762686582801,0.001611522463472889,0.0005438199176316105,-0.005901597720965499,0.46587808285462184,0
2000-12-22,CL=F,26.18000030517578,0.017952609162558808,2000,12,4,357,51,4,0,0.005976956455557915,-0.002841926675400514,0.0005438199176316105,-0.005901597720965499,-0.12696516401295432,0
2000-12-26,CL=F,26.649999618530273,-0.007504647596758618,2000,12,4,361,52,1,0,-0.0006501361261879476,0.000648723453555513,0.0005438199176316105,-0.005901597720965499,-0.37219809756820776,0
2000-12-27,CL=F,26.450000762939453,-0.022684323786879457,2000,12,4,362,52,2,0,0.0013338468780995218,0.0008149396516013281,0.0005438199176316105,-0.005901597720965499,-0.20407779373565077,0
2000-12-28,CL=F,25.850000381469727,0.03675043874551798,2000,12,4,363,52,3,0,0.004821729394995521,0.001611522463472889,0.0005438199176316105,-0.005901597720965499,0.130917034674117,0
2000-12-29,CL=F,26.799999237060547,0.014925430495003944,2000,12,4,364,52,4,0,-0.0012403664906027857,-0.002841926675400514,0.0005438199176316105,-0.005901597720965499,-0.6912749848191041,0
2001-01-02,CL=F,27.200000762939453,0.027573528638348055,2001,1,1,2,1,1,1,0.00646419545465183,0.000648723453555513,0.0005447885522544031,0.0007302193852538034,0.7026648911423272,1
2001-01-03,CL=F,27.950000762939453,0.008944543584109343,2001,1,1,3,1,2,1,-0.00024809402373955115,0.0008149396516013281,0.0005447885522544031,0.0007302193852538034,0.19083890422556005,0
2001-01-04,CL=F,28.200000762939453,-0.00709222544427357,2001,1,1,4,1,3,1,0.0018666446011534209,0.001611522463472889,0.0005447885522544031,0.0007302193852538034,0.4184700204365424,0
2001-01-05,CL=F,28.0,-0.02321427209036686,2001,1,1,5,1,4,1,-0.004575163216850136,-0.002841926675400514,0.0005447885522544031,0.0007302193852538034,-0.433411008975176,0
2001-01-08,CL=F,27.350000381469727,0.01352829713799375,2001,1,1,8,2,0,1,0.001862566205144052,-0.0011141405452046015,0.0005447885522544031,0.0007302193852538034,0.2050363284129085,0
2001-01-09,CL=F,27.719999313354492,0.06421359057494525,2001,1,1,9,2,1,1,-0.00266422999415325,0.000648723453555513,0.0005447885522544031,0.0007302193852538034,-0.01107068196206537,0
2001-01-10,CL=F,29.5,0.0,2001,1,1,10,2,2,1,0.0025580426288261725,0.0008149396516013281,0.0005447885522544031,0.0007302193852538034,0.41024580667119626,0
2001-01-11,CL=F,29.5,0.01864404193425573,2001,1,1,11,2,3,1,0.0019699462485985248,0.001611522463472889,0.0005447885522544031,0.0007302193852538034,0.4265469950424434,0
2001-01-12,CL=F,30.049999237060547,0.009983399401860549,2001,1,1,12,2,4,1,-0.0003993864036058417,-0.002841926675400514,0.0005447885522544031,0.0007302193852538034,-0.10691434493690104,0
2001-01-16,CL=F,30.350000381469727,-0.02306427526000432,2001,1,1,16,3,1,1,0.001473479374413722,0.000648723453555513,0.0005447885522544031,0.0007302193852538034,0.3124495553533572,0
2001-01-17,CL=F,29.649999618530273,0.02698148919736254,2001,1,1,17,3,2,1,0.00021545121034623194,0.0008149396516013281,0.0005447885522544031,0.0007302193852538034,0.2270826929452603,0
2001-01-18,CL=F,30.450000762939453,0.054187115594093616,2001,1,1,18,3,3,1,0.0067870005321174045,0.001611522463472889,0.0005447885522544031,0.0007302193852538034,0.8031840195768737,1
2001-01-19,CL=F,32.099998474121094,-0.0031152174104217556,2001,1,1,19,3,4,1,-0.005245681771013921,-0.002841926675400514,0.0005447885522544031,0.0007302193852538034,-0.4858376785270278,0
2001-01-22,CL=F,32.0,-0.07593750953674316,2001,1,1,22,4,0,1,0.0003745165171586728,-0.0011141405452046015,0.0005447885522544031,0.0007302193852538034,0.08868833358965185,0
2001-01-23,CL=F,29.56999969482422,-0.017585406260747782,2001,1,1,23,4,1,1,0.00014419697707927708,0.000648723453555513,0.0005447885522544031,0.0007302193852538034,0.20851529648253805,0
2001-01-24,CL=F,29.049999237060547,0.010671304008005977,2001,1,1,24,4,2,1,-0.0009063935778813826,0.0008149396516013281,0.0005447885522544031,0.0007302193852538034,0.1393676168513185,0
2001-01-25,CL=F,29.360000610351562,0.014305179412900326,2001,1,1,25,4,3,1,0.006451302194785692,0.001611522463472889,0.0005447885522544031,0.0007302193852538034,0.7769363554501973,1
2001-01-26,CL=F,29.780000686645508,-0.02417734063471666,2001,1,1,26,4,4,1,-0.009799480751938542,-0.002841926675400514,0.0005447885522544031,0.0007302193852538034,-0.8418912327440795,-1
2001-01-29,CL=F,29.059999465942383,0.0,2001,1,1,29,5,0,1,0.0076611228396426595,-0.0011141405452046015,0.0005447885522544031,0.0007302193852538034,0.6584153000562485,0
2001-01-30,CL=F,29.059999465942383,-0.012388118018544336,2001,1,1,30,5,1,1,0.00038493588263673707,0.000648723453555513,0.0005447885522544031,0.0007302193852538034,0.22733824921301904,0
2001-01-31,CL=F,28.700000762939453,0.038327471947022795,2001,1,1,31,5,2,1,-0.003634432520049574,0.0008149396516013281,0.0005447885522544031,0.0007302193852538034,-0.07393296261437593,0
2001-02-01,CL=F,29.799999237060547,0.0486577449685357,2001,2,1,32,5,3,1,-0.0021030149051450594,0.001611522463472889,0.002242103456726616,0.0007302193852538034,0.24079938208045587,0
2001-02-02,CL=F,31.25,-0.02400000000000002,2001,2,1,33,5,4,1,0.0075076369710185276,-0.002841926675400514,0.002242103456726616,0.0007302193852538034,0.6440320175397489,0
2001-02-05,CL=F,30.5,-0.0049180202796811345,2001,2,1,36,6,0,1,-0.002686250887839889,-0.0011141405452046015,0.002242103456726616,0.0007302193852538034,-0.0179176257098434,0
2001-02-06,CL=F,30.350000381469727,0.028006602002835335,2001,2,1,37,6,1,1,0.0018038315782232279,0.000648723453555513,0.002242103456726616,0.0007302193852538034,0.47098928969317394,0
2001-02-07,CL=F,31.200000762939453,0.011538419685891421,2001,2,1,38,6,2,1,0.006101733390329688,0.0008149396516013281,0.002242103456726616,0.0007302193852538034,0.8200308461204932,1
2001-02-08,CL=F,31.559999465942383,-0.01615970334322081,2001,2,1,39,6,3,1,0.002178918648774132,0.001611522463472889,0.002242103456726616,0.0007302193852538034,0.575596255455973,0
2001-02-09,CL=F,31.049999237060547,-0.016103059976993905,2001,2,1,40,6,4,1,-0.0041568137228076806,-0.002841926675400514,0.002242103456726616,0.0007302193852538034,-0.2679909208735537,0
2001-02-12,CL=F,30.549999237060547,-0.006873947290247484,2001,2,1,43,7,0,1,0.014810946266951237,-0.0011141405452046015,0.002242103456726616,0.0007302193852538034,1.3501575269037034,1
2001-02-13,CL=F,30.34000015258789,-0.019446280475300726,2001,2,1,44,7,1,1,-0.002548650281417959,0.000648723453555513,0.002242103456726616,0.0007302193852538034,0.13067636804641583,0
2001-02-14,CL=F,29.75,-0.031932798754267355,2001,2,1,45,7,2,1,-0.0007195492134613662,0.0008149396516013281,0.002242103456726616,0.0007302193852538034,0.2866867249652795,0
2001-02-15,CL=F,28.799999237060547,0.012500021523900173,2001,2,1,46,7,3,1,0.010785748066995015,0.001611522463472889,0.002242103456726616,0.0007302193852538034,1.24854914989296,1
2001-02-16,CL=F,29.15999984741211,-0.019890258118692272,2001,2,1,47,7,4,1,0.0009295414652234253,-0.002841926675400514,0.002242103456726616,0.0007302193852538034,0.12970226898725565,0
2001-02-20,CL=F,28.579999923706055,-0.0010497091226590038,2001,2,1,51,8,1,1,-0.00782017182020731,0.000648723453555513,0.002242103456726616,0.0007302193852538034,-0.28149465396839174,0
2001-02-21,CL=F,28.549999237060547,0.009457109106090211,2001,2,1,52,8,2,1,0.0019092501312212642,0.0008149396516013281,0.002242103456726616,0.0007302193852538034,0.49222793438591567,0
2001-02-22,CL=F,28.81999969482422,0.006245673389375872,2001,2,1,53,8,3,1,0.0013365157907090548,0.001611522463472889,0.002242103456726616,0.0007302193852538034,0.5097302536950056,0
2001-02-23,CL=F,29.0,-0.0193103264118063,2001,2,1,54,8,4,1,0.009443866400846124,-0.002841926675400514,0.002242103456726616,0.0007302193852538034,0.7954224001977451,1
2001-02-26,CL=F,28.440000534057617,-0.011251747145398672,2001,2,1,57,9,0,1,0.0014084986324223664,-0.0011141405452046015,0.002242103456726616,0.0007302193852538034,0.30224365642516987,0
2001-02-27,CL=F,28.1200008392334,-0.02489334075562344,2001,2,1,58,9,1,1,-0.007678959099470771,0.000648723453555513,0.002242103456726616,0.0007302193852538034,-0.27045347904400013,0
2001-02-28,CL=F,27.420000076293945,0.008388021210662844,2001,2,1,59,9,2,1,0.0066826673070185085,0.0008149396516013281,0.002242103456726616,0.0007302193852538034,0.8654530500141505,1
2001-03-01,CL=F,27.649999618530273,0.006871628812981312,2001,3,1,60,9,3,1,0.011607136818597671,0.001611522463472889,0.00017546466360453828,0.0007302193852538034,1.1511852335169461,1
2001-03-02,CL=F,27.84000015258789,0.027298858646420898,2001,3,1,61,9,4,1,0.00619585377397535,-0.002841926675400514,0.00017546466360453828,0.0007302193852538034,0.3798791284284375,0
2001-03-05,CL=F,28.600000381469727,-0.010489550363906752,2001,3,1,64,10,0,1,0.006020971815540356,-0.0011141405452046015,0.00017546466360453828,0.0007302193852538034,0.5012979815728281,0
2001-03-06,CL=F,28.299999237060547,0.022968252417042034,2001,3,1,65,10,1,1,-0.0010812831613032925,0.000648723453555513,0.00017546466360453828,0.0007302193852538034,0.0838203671536045,0
2001-03-07,CL=F,28.950000762939453,-0.015889498435183502,2001,3,1,66,10,2,1,-0.019218074542090277,0.0008149396516013281,0.00017546466360453828,0.0007302193852538034,-1.321267383083575,-1
2001-03-08,CL=F,28.489999771118164,-0.024219043159035336,2001,3,1,67,10,3,1,-0.009611033164811896,0.001611522463472889,0.00017546466360453828,0.0007302193852538034,-0.507826257376879,0
2001-03-09,CL=F,27.799999237060547,0.0071942722456204145,2001,3,1,68,10,4,1,-0.005822230415913663,-0.002841926675400514,0.00017546466360453828,0.0007302193852538034,-0.5597937927115506,0
2001-03-12,CL=F,28.0,-0.01964282989501953,2001,3,1,71,11,0,1,-0.014396445591021292,-0.0011141405452046015,0.00017546466360453828,0.0007302193852538034,-1.0951040699870556,-1
2001-03-13,CL=F,27.450000762939453,-0.036429871482922205,2001,3,1,72,11,1,1,0.00205818918479342,0.000648723453555513,0.00017546466360453828,0.0007302193852538034,0.3292902027515987,0
2001-03-14,CL=F,26.450000762939453,0.007561393187974774,2001,3,1,73,11,2,1,-0.013043702521366668,0.0008149396516013281,0.00017546466360453828,0.0007302193852538034,-0.8385040656323978,-1
2001-03-15,CL=F,26.649999618530273,0.0018762155769191935,2001,3,1,74,11,3,1,0.0025112507541420036,0.001611522463472889,0.00017546466360453828,0.0007302193852538034,0.43999385779548034,0
2001-03-16,CL=F,26.700000762939453,-0.01947567201891065,2001,3,1,75,11,4,1,0.011067643325165508,-0.002841926675400514,0.00017546466360453828,0.0007302193852538034,0.7607958075275546,1
2001-03-19,CL=F,26.18000030517578,-0.010695213268968162,2001,3,1,78,12,0,1,0.013477184190683765,-0.0011141405452046015,0.00017546466360453828,0.0007302193852538034,1.0842861477803607,1
2001-03-20,CL=F,25.899999618530273,0.03474902053227691,2001,3,1,79,12,1,1,-0.0008931430382799258,0.000648723453555513,0.00017546466360453828,0.0007302193852538034,0.09853071334453396,0
2001-03-21,CL=F,26.799999237060547,-0.010447715942830227,2001,3,1,80,12,2,1,0.009178356666966198,0.0008149396516013281,0.00017546466360453828,0.0007302193852538034,0.8989997612100148,1
